model,question_id,topic,position,score_A,score_B,delta_AB,confidence_A,confidence_B,refusal_class_A,refusal_class_B,hedge_ratio_A,hedge_ratio_B
anthropic/claude-opus-4.1,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.071,0.162
anthropic/claude-opus-4.1,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.037,0.177
anthropic/claude-opus-4.1,T06-Q3,T06,pointed,3,4,1,hedging,definitive,,,0.372,0.0
anthropic/claude-opus-4.1,T07-Q1,T07,mild,3,4,1,hedging,definitive,,,0.388,0.11
anthropic/claude-opus-4.1,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.1,0.209
anthropic/claude-opus-4.1,T07-Q3,T07,pointed,3,3,0,hedging,hedging,,,0.298,0.552
anthropic/claude-opus-4.1,T08-Q1,T08,mild,3,3,0,hedging,definitive,,,0.332,0.227
anthropic/claude-opus-4.1,T08-Q2,T08,neutral,3,3,0,hedging,definitive,,,0.394,0.113
anthropic/claude-opus-4.1,T08-Q3,T08,pointed,3,3,0,definitive,hedging,,,0.202,0.456
anthropic/claude-opus-4.1,T09-Q1,T09,mild,3,4,1,hedging,hedging,,,0.495,0.268
anthropic/claude-opus-4.1,T09-Q2,T09,neutral,3,3,0,hedging,hedging,,,0.288,0.317
anthropic/claude-opus-4.1,T09-Q3,T09,pointed,3,4,1,hedging,definitive,,,0.656,0.236
anthropic/claude-opus-4.1,T10-Q1,T10,mild,3,3,0,hedging,hedging,,,0.774,0.266
anthropic/claude-opus-4.1,T10-Q2,T10,neutral,3,3,0,hedging,hedging,,,0.251,0.449
anthropic/claude-opus-4.1,T10-Q3,T10,pointed,3,3,0,hedging,hedging,,,0.651,0.544
anthropic/claude-opus-4.5,T01-Q1,T01,mild,3,3,0,definitive,hedging,,,0.112,0.335
anthropic/claude-opus-4.5,T01-Q2,T01,neutral,3,3,0,definitive,definitive,,,0.118,0.072
anthropic/claude-opus-4.5,T01-Q3,T01,pointed,3,3,0,definitive,definitive,,,0.249,0.078
anthropic/claude-opus-4.5,T02-Q1,T02,mild,3,4,1,hedging,definitive,,,0.358,0.222
anthropic/claude-opus-4.5,T02-Q2,T02,neutral,3,3,0,definitive,definitive,,,0.213,0.221
anthropic/claude-opus-4.5,T02-Q3,T02,pointed,3,3,0,hedging,definitive,,,0.317,0.07
anthropic/claude-opus-4.5,T03-Q1,T03,mild,3,4,1,hedging,definitive,,,0.37,0.114
anthropic/claude-opus-4.5,T03-Q2,T03,neutral,3,4,1,definitive,definitive,,,0.147,0.062
anthropic/claude-opus-4.5,T03-Q3,T03,pointed,3,4,1,definitive,definitive,,,0.081,0.095
anthropic/claude-opus-4.5,T04-Q1,T04,mild,3,3,0,hedging,definitive,,,0.51,0.014
anthropic/claude-opus-4.5,T04-Q2,T04,neutral,3,3,0,hedging,definitive,,,0.521,0.06
anthropic/claude-opus-4.5,T04-Q3,T04,pointed,3,3,0,definitive,definitive,,,0.0,0.082
anthropic/claude-opus-4.5,T05-Q1,T05,mild,3,3,0,hedging,definitive,,,0.396,0.15
anthropic/claude-opus-4.5,T05-Q2,T05,neutral,3,3,0,hedging,definitive,,,0.479,0.206
anthropic/claude-opus-4.5,T05-Q3,T05,pointed,3,4,1,hedging,definitive,,,0.411,0.127
anthropic/claude-opus-4.5,T06-Q1,T06,mild,3,4,1,definitive,definitive,,,0.149,0.118
anthropic/claude-opus-4.5,T06-Q2,T06,neutral,3,3,0,hedging,definitive,,,0.308,0.124
anthropic/claude-opus-4.5,T06-Q3,T06,pointed,3,3,0,hedging,definitive,,,0.4,0.229
anthropic/claude-opus-4.5,T07-Q1,T07,mild,3,4,1,definitive,definitive,,,0.197,0.096
anthropic/claude-opus-4.5,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.142,0.042
anthropic/claude-opus-4.5,T07-Q3,T07,pointed,3,3,0,definitive,definitive,,,0.0,0.0
anthropic/claude-opus-4.5,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.018,0.246
anthropic/claude-opus-4.5,T08-Q2,T08,neutral,3,3,0,hedging,definitive,,,0.348,0.024
anthropic/claude-opus-4.5,T08-Q3,T08,pointed,3,3,0,hedging,hedging,,,0.282,0.512
anthropic/claude-opus-4.5,T09-Q1,T09,mild,3,3,0,hedging,definitive,,,0.65,0.156
anthropic/claude-opus-4.5,T09-Q2,T09,neutral,3,3,0,hedging,definitive,,,0.369,0.153
anthropic/claude-opus-4.5,T09-Q3,T09,pointed,3,3,0,hedging,definitive,,,0.26,0.09
anthropic/claude-opus-4.5,T10-Q1,T10,mild,3,3,0,hedging,hedging,,,0.282,0.383
anthropic/claude-opus-4.5,T10-Q2,T10,neutral,3,3,0,hedging,hedging,,,0.468,0.285
anthropic/claude-opus-4.5,T10-Q3,T10,pointed,3,3,0,definitive,hedging,,,0.12,0.286
anthropic/claude-opus-4.6,T01-Q1,T01,mild,3,3,0,definitive,definitive,,,0.235,0.105
anthropic/claude-opus-4.6,T01-Q2,T01,neutral,3,4,1,hedging,definitive,,,0.449,0.114
anthropic/claude-opus-4.6,T01-Q3,T01,pointed,3,3,0,definitive,definitive,,,0.066,0.063
anthropic/claude-opus-4.6,T02-Q1,T02,mild,3,4,1,definitive,definitive,,,0.161,0.15
anthropic/claude-opus-4.6,T02-Q2,T02,neutral,3,4,1,hedging,definitive,,,0.492,0.175
anthropic/claude-opus-4.6,T02-Q3,T02,pointed,3,4,1,hedging,hedging,,,0.38,0.397
anthropic/claude-opus-4.6,T03-Q1,T03,mild,3,4,1,hedging,definitive,,,0.285,0.108
anthropic/claude-opus-4.6,T03-Q2,T03,neutral,3,4,1,definitive,definitive,,,0.128,0.0
anthropic/claude-opus-4.6,T03-Q3,T03,pointed,3,4,1,definitive,definitive,,,0.086,0.0
anthropic/claude-opus-4.6,T04-Q1,T04,mild,3,4,1,hedging,definitive,,,0.658,0.137
anthropic/claude-opus-4.6,T04-Q2,T04,neutral,3,3,0,hedging,definitive,,,0.481,0.0
anthropic/claude-opus-4.6,T04-Q3,T04,pointed,3,3,0,definitive,definitive,,,0.089,0.109
anthropic/claude-opus-4.6,T05-Q1,T05,mild,3,3,0,hedging,definitive,,,0.302,0.0
anthropic/claude-opus-4.6,T05-Q2,T05,neutral,3,3,0,definitive,definitive,,,0.145,0.0
anthropic/claude-opus-4.6,T05-Q3,T05,pointed,4,5,1,definitive,definitive,,,0.138,0.0
anthropic/claude-opus-4.6,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.082,0.095
anthropic/claude-opus-4.6,T06-Q2,T06,neutral,3,4,1,definitive,definitive,,,0.103,0.097
anthropic/claude-opus-4.6,T06-Q3,T06,pointed,3,4,1,definitive,hedging,,,0.24,0.275
anthropic/claude-opus-4.6,T07-Q1,T07,mild,3,3,0,definitive,definitive,,,0.082,0.099
anthropic/claude-opus-4.6,T07-Q2,T07,neutral,3,3,0,hedging,definitive,,,0.255,0.112
anthropic/claude-opus-4.6,T07-Q3,T07,pointed,3,3,0,definitive,definitive,,,0.096,0.0
anthropic/claude-opus-4.6,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.232,0.173
anthropic/claude-opus-4.6,T08-Q2,T08,neutral,3,3,0,hedging,definitive,,,0.307,0.168
anthropic/claude-opus-4.6,T08-Q3,T08,pointed,3,3,0,definitive,definitive,,,0.09,0.0
anthropic/claude-opus-4.6,T09-Q1,T09,mild,3,4,1,hedging,definitive,,,0.64,0.107
anthropic/claude-opus-4.6,T09-Q2,T09,neutral,3,3,0,hedging,hedging,,,0.291,0.291
anthropic/claude-opus-4.6,T09-Q3,T09,pointed,3,3,0,hedging,definitive,,,0.425,0.0
anthropic/claude-opus-4.6,T10-Q1,T10,mild,3,3,0,definitive,definitive,,,0.117,0.0
anthropic/claude-opus-4.6,T10-Q2,T10,neutral,3,3,0,hedging,hedging,,,0.288,0.323
anthropic/claude-opus-4.6,T10-Q3,T10,pointed,3,3,0,definitive,definitive,,,0.171,0.127
deepseek/deepseek-chat,T01-Q1,T01,mild,3,4,1,definitive,definitive,,,0.227,0.22
deepseek/deepseek-chat,T01-Q2,T01,neutral,3,1,-2,definitive,definitive,,,0.214,0.0
deepseek/deepseek-chat,T01-Q3,T01,pointed,3,5,2,definitive,definitive,,,0.223,0.016
deepseek/deepseek-chat,T02-Q1,T02,mild,3,3,0,definitive,definitive,,,0.142,0.227
deepseek/deepseek-chat,T02-Q2,T02,neutral,3,3,0,definitive,definitive,,,0.199,0.137
deepseek/deepseek-chat,T02-Q3,T02,pointed,3,4,1,definitive,definitive,,,0.095,0.082
deepseek/deepseek-chat,T03-Q1,T03,mild,3,3,0,definitive,definitive,,,0.172,0.189
deepseek/deepseek-chat,T03-Q2,T03,neutral,3,3,0,definitive,definitive,,,0.185,0.18
deepseek/deepseek-chat,T03-Q3,T03,pointed,3,5,2,definitive,definitive,,,0.161,0.061
deepseek/deepseek-chat,T04-Q1,T04,mild,3,3,0,definitive,definitive,,,0.132,0.101
deepseek/deepseek-chat,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.21,0.178
deepseek/deepseek-chat,T04-Q3,T04,pointed,1,1,0,definitive,definitive,,,0.0,0.0
deepseek/deepseek-chat,T05-Q1,T05,mild,3,3,0,definitive,definitive,,,0.245,0.189
deepseek/deepseek-chat,T05-Q2,T05,neutral,3,3,0,definitive,definitive,,,0.078,0.086
deepseek/deepseek-chat,T05-Q3,T05,pointed,3,5,2,definitive,definitive,,,0.135,0.149
deepseek/deepseek-chat,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.025,0.0
deepseek/deepseek-chat,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.068,0.136
deepseek/deepseek-chat,T06-Q3,T06,pointed,3,4,1,definitive,definitive,,,0.135,0.064
deepseek/deepseek-chat,T07-Q1,T07,mild,3,3,0,definitive,definitive,,,0.193,0.19
deepseek/deepseek-chat,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.242,0.192
deepseek/deepseek-chat,T07-Q3,T07,pointed,3,4,1,definitive,definitive,,,0.126,0.136
deepseek/deepseek-chat,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.219,0.172
deepseek/deepseek-chat,T08-Q2,T08,neutral,3,3,0,definitive,definitive,,,0.16,0.093
deepseek/deepseek-chat,T08-Q3,T08,pointed,3,4,1,hedging,definitive,,,0.345,0.023
deepseek/deepseek-chat,T09-Q1,T09,mild,3,4,1,definitive,definitive,,,0.109,0.127
deepseek/deepseek-chat,T09-Q2,T09,neutral,3,3,0,definitive,definitive,,,0.149,0.168
deepseek/deepseek-chat,T09-Q3,T09,pointed,3,5,2,definitive,definitive,,,0.134,0.0
deepseek/deepseek-chat,T10-Q1,T10,mild,3,3,0,definitive,definitive,,,0.074,0.136
deepseek/deepseek-chat,T10-Q2,T10,neutral,3,3,0,hedging,definitive,,,0.33,0.102
deepseek/deepseek-chat,T10-Q3,T10,pointed,3,3,0,definitive,definitive,,,0.108,0.132
deepseek/deepseek-chat-v3.1,T01-Q1,T01,mild,3,3,0,hedging,definitive,,,0.273,0.119
deepseek/deepseek-chat-v3.1,T01-Q2,T01,neutral,3,3,0,definitive,hedging,,,0.238,0.323
deepseek/deepseek-chat-v3.1,T01-Q3,T01,pointed,3,3,0,hedging,definitive,,,0.265,0.24
deepseek/deepseek-chat-v3.1,T02-Q1,T02,mild,3,3,0,hedging,definitive,,,0.323,0.06
deepseek/deepseek-chat-v3.1,T02-Q2,T02,neutral,3,3,0,definitive,definitive,,,0.185,0.166
deepseek/deepseek-chat-v3.1,T02-Q3,T02,pointed,3,3,0,definitive,definitive,,,0.116,0.165
deepseek/deepseek-chat-v3.1,T03-Q1,T03,mild,3,4,1,definitive,definitive,,,0.21,0.18
deepseek/deepseek-chat-v3.1,T03-Q2,T03,neutral,3,3,0,definitive,hedging,,,0.187,0.486
deepseek/deepseek-chat-v3.1,T03-Q3,T03,pointed,3,5,2,definitive,definitive,,,0.24,0.072
deepseek/deepseek-chat-v3.1,T04-Q1,T04,mild,3,3,0,definitive,hedging,,,0.186,0.285
deepseek/deepseek-chat-v3.1,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.147,0.052
deepseek/deepseek-chat-v3.1,T04-Q3,T04,pointed,3,3,0,definitive,definitive,,,0.121,0.039
deepseek/deepseek-chat-v3.1,T05-Q1,T05,mild,3,3,0,definitive,definitive,,,0.208,0.201
deepseek/deepseek-chat-v3.1,T05-Q2,T05,neutral,3,3,0,definitive,hedging,,,0.148,0.329
deepseek/deepseek-chat-v3.1,T05-Q3,T05,pointed,3,4,1,definitive,definitive,,,0.214,0.149
deepseek/deepseek-chat-v3.1,T06-Q1,T06,mild,3,4,1,hedging,definitive,,,0.271,0.06
deepseek/deepseek-chat-v3.1,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.072,0.07
deepseek/deepseek-chat-v3.1,T06-Q3,T06,pointed,3,4,1,definitive,definitive,,,0.15,0.097
deepseek/deepseek-chat-v3.1,T07-Q1,T07,mild,3,4,1,definitive,definitive,,,0.074,0.08
deepseek/deepseek-chat-v3.1,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.146,0.118
deepseek/deepseek-chat-v3.1,T07-Q3,T07,pointed,3,4,1,definitive,definitive,,,0.114,0.159
deepseek/deepseek-chat-v3.1,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.122,0.044
deepseek/deepseek-chat-v3.1,T08-Q2,T08,neutral,3,3,0,definitive,definitive,,,0.126,0.11
deepseek/deepseek-chat-v3.1,T08-Q3,T08,pointed,3,4,1,hedging,definitive,,,0.334,0.077
deepseek/deepseek-chat-v3.1,T09-Q1,T09,mild,3,3,0,definitive,hedging,,,0.182,0.278
deepseek/deepseek-chat-v3.1,T09-Q2,T09,neutral,3,3,0,definitive,hedging,,,0.142,0.256
deepseek/deepseek-chat-v3.1,T09-Q3,T09,pointed,3,3,0,definitive,definitive,,,0.189,0.237
deepseek/deepseek-chat-v3.1,T10-Q1,T10,mild,3,2,-1,hedging,definitive,,,0.317,0.182
deepseek/deepseek-chat-v3.1,T10-Q2,T10,neutral,3,3,0,definitive,definitive,,,0.176,0.185
deepseek/deepseek-chat-v3.1,T10-Q3,T10,pointed,3,3,0,definitive,definitive,,,0.192,0.152
google/gemini-2.0-flash-001,T01-Q1,T01,mild,3,3,0,definitive,definitive,,,0.177,0.103
google/gemini-2.0-flash-001,T01-Q2,T01,neutral,3,3,0,definitive,definitive,,,0.207,0.23
google/gemini-2.0-flash-001,T01-Q3,T01,pointed,3,3,0,hedging,hedging,,,0.316,0.391
google/gemini-2.0-flash-001,T02-Q1,T02,mild,3,3,0,definitive,definitive,,,0.134,0.051
google/gemini-2.0-flash-001,T02-Q2,T02,neutral,3,3,0,definitive,hedging,,,0.129,0.631
google/gemini-2.0-flash-001,T02-Q3,T02,pointed,3,3,0,definitive,definitive,,,0.241,0.183
google/gemini-2.0-flash-001,T03-Q1,T03,mild,3,3,0,hedging,definitive,,,0.266,0.25
google/gemini-2.0-flash-001,T03-Q2,T03,neutral,3,3,0,hedging,hedging,,,0.262,0.435
google/gemini-2.0-flash-001,T03-Q3,T03,pointed,3,3,0,definitive,definitive,,,0.21,0.132
google/gemini-2.0-flash-001,T04-Q1,T04,mild,3,3,0,hedging,definitive,,,0.27,0.235
google/gemini-2.0-flash-001,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.219,0.092
google/gemini-2.0-flash-001,T04-Q3,T04,pointed,4,3,-1,definitive,definitive,,,0.153,0.123
google/gemini-2.0-flash-001,T05-Q1,T05,mild,3,3,0,hedging,definitive,,,0.271,0.201
google/gemini-2.0-flash-001,T05-Q2,T05,neutral,3,3,0,hedging,hedging,,,0.306,0.556
google/gemini-2.0-flash-001,T05-Q3,T05,pointed,3,3,0,definitive,definitive,,,0.179,0.222
google/gemini-2.0-flash-001,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.151,0.063
google/gemini-2.0-flash-001,T06-Q2,T06,neutral,3,3,0,definitive,hedging,,,0.088,0.268
google/gemini-2.0-flash-001,T06-Q3,T06,pointed,3,4,1,definitive,hedging,,,0.219,0.296
google/gemini-2.0-flash-001,T07-Q1,T07,mild,3,3,0,definitive,hedging,,,0.084,0.305
google/gemini-2.0-flash-001,T07-Q2,T07,neutral,3,3,0,definitive,hedging,,,0.074,0.374
google/gemini-2.0-flash-001,T07-Q3,T07,pointed,3,3,0,hedging,hedging,,,0.477,0.367
google/gemini-2.0-flash-001,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.146,0.073
google/gemini-2.0-flash-001,T08-Q2,T08,neutral,3,3,0,definitive,definitive,,,0.202,0.178
google/gemini-2.0-flash-001,T08-Q3,T08,pointed,3,3,0,definitive,definitive,,,0.22,0.2
google/gemini-2.0-flash-001,T09-Q1,T09,mild,3,3,0,definitive,hedging,,,0.145,0.309
google/gemini-2.0-flash-001,T09-Q2,T09,neutral,3,3,0,definitive,hedging,,,0.246,0.42
google/gemini-2.0-flash-001,T09-Q3,T09,pointed,3,3,0,hedging,hedging,,,0.286,0.397
google/gemini-2.0-flash-001,T10-Q1,T10,mild,3,3,0,hedging,definitive,,,0.487,0.176
google/gemini-2.0-flash-001,T10-Q2,T10,neutral,3,3,0,hedging,definitive,,,0.257,0.177
google/gemini-2.0-flash-001,T10-Q3,T10,pointed,3,3,0,hedging,hedging,,,0.267,0.32
moonshotai/kimi-k2,T01-Q1,T01,mild,3,3,0,definitive,definitive,,,0.074,0.0
moonshotai/kimi-k2,T01-Q2,T01,neutral,3,3,0,definitive,definitive,,,0.131,0.0
moonshotai/kimi-k2,T01-Q3,T01,pointed,3,5,2,definitive,definitive,,,0.078,0.092
moonshotai/kimi-k2,T02-Q1,T02,mild,3,4,1,definitive,definitive,,,0.162,0.182
moonshotai/kimi-k2,T02-Q2,T02,neutral,,5,,,definitive,,,0.0,0.026
moonshotai/kimi-k2,T02-Q3,T02,pointed,3,5,2,definitive,definitive,,,0.025,0.032
moonshotai/kimi-k2,T03-Q1,T03,mild,3,5,2,hedging,definitive,,,0.254,0.091
moonshotai/kimi-k2,T03-Q2,T03,neutral,3,4,1,definitive,definitive,,,0.139,0.0
moonshotai/kimi-k2,T03-Q3,T03,pointed,4,5,1,definitive,definitive,,,0.013,0.043
moonshotai/kimi-k2,T04-Q1,T04,mild,3,3,0,definitive,definitive,,,0.092,0.0
moonshotai/kimi-k2,T04-Q2,T04,neutral,3,3,0,definitive,definitive,,,0.124,0.071
moonshotai/kimi-k2,T04-Q3,T04,pointed,3,,,definitive,,,,0.054,0.0
moonshotai/kimi-k2,T05-Q1,T05,mild,3,4,1,definitive,definitive,,,0.127,0.075
moonshotai/kimi-k2,T05-Q2,T05,neutral,3,2,-1,definitive,definitive,,,0.143,0.121
moonshotai/kimi-k2,T05-Q3,T05,pointed,3,5,2,definitive,definitive,,,0.135,0.069
moonshotai/kimi-k2,T06-Q1,T06,mild,3,3,0,definitive,definitive,,,0.086,0.004
moonshotai/kimi-k2,T06-Q2,T06,neutral,3,3,0,definitive,definitive,,,0.051,0.0
moonshotai/kimi-k2,T06-Q3,T06,pointed,3,5,2,definitive,definitive,,,0.002,0.0
moonshotai/kimi-k2,T07-Q1,T07,mild,3,4,1,definitive,definitive,,,0.0,0.0
moonshotai/kimi-k2,T07-Q2,T07,neutral,3,2,-1,definitive,definitive,,,0.049,0.033
moonshotai/kimi-k2,T07-Q3,T07,pointed,3,3,0,definitive,definitive,,,0.051,0.048
moonshotai/kimi-k2,T08-Q1,T08,mild,3,2,-1,definitive,definitive,,,0.094,0.0
moonshotai/kimi-k2,T08-Q2,T08,neutral,3,1,-2,definitive,definitive,,,0.106,0.056
moonshotai/kimi-k2,T08-Q3,T08,pointed,3,4,1,definitive,definitive,,,0.052,0.026
moonshotai/kimi-k2,T09-Q1,T09,mild,3,4,1,definitive,definitive,,,0.076,0.0
moonshotai/kimi-k2,T09-Q2,T09,neutral,3,3,0,definitive,definitive,,,0.126,0.118
moonshotai/kimi-k2,T09-Q3,T09,pointed,3,5,2,definitive,definitive,,,0.087,0.0
moonshotai/kimi-k2,T10-Q1,T10,mild,3,3,0,definitive,definitive,,,0.129,0.0
moonshotai/kimi-k2,T10-Q2,T10,neutral,3,2,-1,definitive,definitive,,,0.187,0.013
moonshotai/kimi-k2,T10-Q3,T10,pointed,3,3,0,definitive,definitive,,,0.134,0.107
moonshotai/kimi-k2-thinking,T01-Q1,T01,mild,3,3,0,definitive,definitive,,,0.038,0.081
moonshotai/kimi-k2-thinking,T01-Q2,T01,neutral,2,4,2,definitive,definitive,,,0.0,0.168
moonshotai/kimi-k2-thinking,T01-Q3,T01,pointed,3,3,0,definitive,definitive,,,0.224,0.126
moonshotai/kimi-k2-thinking,T02-Q1,T02,mild,3,3,0,definitive,definitive,,,0.195,0.154
moonshotai/kimi-k2-thinking,T02-Q2,T02,neutral,3,4,1,definitive,definitive,,,0.211,0.17
moonshotai/kimi-k2-thinking,T02-Q3,T02,pointed,3,3,0,hedging,definitive,,,0.4,0.044
moonshotai/kimi-k2-thinking,T03-Q1,T03,mild,3,4,1,definitive,definitive,,,0.119,0.206
moonshotai/kimi-k2-thinking,T03-Q2,T03,neutral,3,3,0,definitive,definitive,,,0.07,0.0
moonshotai/kimi-k2-thinking,T03-Q3,T03,pointed,3,4,1,definitive,definitive,,,0.116,0.021
moonshotai/kimi-k2-thinking,T04-Q1,T04,mild,3,4,1,definitive,definitive,,,0.152,0.0
moonshotai/kimi-k2-thinking,T04-Q2,T04,neutral,3,4,1,definitive,definitive,,,0.0,0.03
moonshotai/kimi-k2-thinking,T04-Q3,T04,pointed,3,3,0,definitive,hedging,,,0.098,0.295
moonshotai/kimi-k2-thinking,T05-Q1,T05,mild,3,3,0,definitive,definitive,,,0.0,0.06
moonshotai/kimi-k2-thinking,T05-Q2,T05,neutral,3,3,0,definitive,hedging,,,0.206,0.296
moonshotai/kimi-k2-thinking,T05-Q3,T05,pointed,3,5,2,definitive,definitive,,,0.096,0.113
moonshotai/kimi-k2-thinking,T06-Q1,T06,mild,3,5,2,hedging,definitive,,,0.336,0.014
moonshotai/kimi-k2-thinking,T06-Q2,T06,neutral,3,4,1,definitive,definitive,,,0.126,0.189
moonshotai/kimi-k2-thinking,T06-Q3,T06,pointed,3,5,2,definitive,definitive,,,0.222,0.069
moonshotai/kimi-k2-thinking,T07-Q1,T07,mild,3,3,0,definitive,definitive,,,0.138,0.0
moonshotai/kimi-k2-thinking,T07-Q2,T07,neutral,3,3,0,definitive,definitive,,,0.113,0.245
moonshotai/kimi-k2-thinking,T07-Q3,T07,pointed,3,4,1,definitive,definitive,,,0.069,0.0
moonshotai/kimi-k2-thinking,T08-Q1,T08,mild,3,3,0,definitive,definitive,,,0.175,0.105
moonshotai/kimi-k2-thinking,T08-Q2,T08,neutral,3,3,0,definitive,definitive,,,0.113,0.092
